parentMANR;childMANR;childAnrede;childTitel;childVorname;childNachname;childTitelLang;BAEH_Referenzwert;BAEH_Messwert;RgbColorCode;childHeader
44199;45383;Herr;BAVM;Vorname_1063;Nachname_1063;Manager bAV;278089;159197;150,54,52;Organisation von Manager bAV Nachname_1063
30318;13976;Herr;FB;Vorname_1064;Nachname_1064;Finanzberater;16037;16460;0,90,50;Organisation von Finanzberater Nachname_1064
79381;79341;Frau;FB;Vorname_1065;Nachname_1065;Finanzberater;40681;39804;150,54,52;Organisation von Finanzberater Nachname_1065
80210;89153;Herr;FB;Vorname_1066;Nachname_1066;Finanzberater;46257;40948;150,54,52;Organisation von Finanzberater Nachname_1066
80210;89663;Herr;TM;Vorname_1067;Nachname_1067;Teammanager;177346;73127;150,54,52;Organisation von Teammanager Nachname_1067
80210;84664;Frau;FB;Vorname_1068;Nachname_1068;Finanzberater;110371;78430;150,54,52;Organisation von Finanzberater Nachname_1068
88455;50049;Herr;FT;Vorname_1069;Nachname_1069;Finanzberater Trainee;3705;1835;150,54,52;Organisation von Finanzberater Trainee Nachname_1069
17837;47578;Herr;FB;Vorname_1070;Nachname_1070;Finanzberater;53354;59947;0,90,50;Organisation von Finanzberater Nachname_1070
48095;48487;Herr;FB;Vorname_1071;Nachname_1071;Finanzberater;134220;113384;150,54,52;Organisation von Finanzberater Nachname_1071
35151;37101;Herr;TL;Vorname_1072;Nachname_1072;Teamleiter;149162;104365;150,54,52;Organisation von Teamleiter Nachname_1072
66823;66893;Herr;MG;Vorname_1073;Nachname_1073;Manager;1250312;1261113;0,90,50;Organisation von Manager Nachname_1073
42050;41305;Herr;FINM;Vorname_1074;Nachname_1074;Finanzierungsmanager;77187;37988;150,54,52;Organisation von Finanzierungsmanager Nachname_1074
58406;58434;Herr;FB;Vorname_1075;Nachname_1075;Finanzberater;22170;11204;150,54,52;Organisation von Finanzberater Nachname_1075
40192;40501;Herr;FB;Vorname_1076;Nachname_1076;Finanzberater;126124;129600;0,90,50;Organisation von Finanzberater Nachname_1076
80668;57342;Herr;TL;Vorname_1077;Nachname_1077;Teamleiter;22834;165;150,54,52;Organisation von Teamleiter Nachname_1077
79270;50773;Herr;FB;Vorname_1078;Nachname_1078;Finanzberater;76084;110429;0,90,50;Organisation von Finanzberater Nachname_1078
69102;79323;Herr;TL;Vorname_1079;Nachname_1079;Teamleiter;195102;126875;150,54,52;Organisation von Teamleiter Nachname_1079
10854;64870;Herr;FB;Vorname_1080;Nachname_1080;Finanzberater;1198;441;150,54,52;Organisation von Finanzberater Nachname_1080
40608;52379;Herr;FB;Vorname_1081;Nachname_1081;Finanzberater;28498;29904;0,90,50;Organisation von Finanzberater Nachname_1081
44199;48012;Herr;FB;Vorname_1082;Nachname_1082;Finanzberater;10237;4583;150,54,52;Organisation von Finanzberater Nachname_1082
64289;98614;Frau;FB;Vorname_1083;Nachname_1083;Finanzberater;36191;17055;150,54,52;Organisation von Finanzberater Nachname_1083
96247;86384;Herr;TL;Vorname_1084;Nachname_1084;Teamleiter;65507;40609;150,54,52;Organisation von Teamleiter Nachname_1084
74165;75927;Herr;FB;Vorname_1085;Nachname_1085;Finanzberater;22888;14644;150,54,52;Organisation von Finanzberater Nachname_1085
79252;52507;Frau;BA;Vorname_1086;Nachname_1086;Beraterassistent;1143;9;150,54,52;Organisation von Beraterassistent Nachname_1086
81674;93803;Herr;TL;Vorname_1087;Nachname_1087;Teamleiter;129741;70949;150,54,52;Organisation von Teamleiter Nachname_1087
51821;51827;Herr;TL;Vorname_1088;Nachname_1088;Teamleiter;18395;9882;150,54,52;Organisation von Teamleiter Nachname_1088
51822;51817;Herr;TL;Vorname_1089;Nachname_1089;Teamleiter;76658;70227;150,54,52;Organisation von Teamleiter Nachname_1089
62597;62588;Herr;FB;Vorname_1090;Nachname_1090;Finanzberater;22570;31425;0,90,50;Organisation von Finanzberater Nachname_1090
42036;18208;Herr;FB;Vorname_1091;Nachname_1091;Finanzberater;51310;29666;150,54,52;Organisation von Finanzberater Nachname_1091
42350;43662;Herr;FB;Vorname_1092;Nachname_1092;Finanzberater;49432;26636;150,54,52;Organisation von Finanzberater Nachname_1092
30331;31834;Frau;FB;Vorname_1093;Nachname_1093;Finanzberater;48295;33984;150,54,52;Organisation von Finanzberater Nachname_1093
96247;90065;Herr;FB;Vorname_1094;Nachname_1094;Finanzberater;62581;56317;150,54,52;Organisation von Finanzberater Nachname_1094
14349;14784;Herr;BA;Vorname_1095;Nachname_1095;Beraterassistent;167;5;150,54,52;Organisation von Beraterassistent Nachname_1095
22054;22052;Herr;FB;Vorname_1096;Nachname_1096;Finanzberater;52031;51566;150,54,52;Organisation von Finanzberater Nachname_1096
37116;31878;Herr;BAA;Vorname_1097;Nachname_1097;Beraterassistent in Ausbildung;7553;6076;150,54,52;Organisation von Beraterassistent in Ausbildung Nachname_1097
36584;60129;Herr;FB;Vorname_1098;Nachname_1098;Finanzberater;47041;50027;0,90,50;Organisation von Finanzberater Nachname_1098
17542;51587;Herr;FB;Vorname_1099;Nachname_1099;Finanzberater;2236;4588;0,90,50;Organisation von Finanzberater Nachname_1099
37116;30331;Herr;TL;Vorname_1100;Nachname_1100;Teamleiter;144095;87986;150,54,52;Organisation von Teamleiter Nachname_1100
45937;39447;Herr;FB;Vorname_1101;Nachname_1101;Finanzberater;3582;2227;150,54,52;Organisation von Finanzberater Nachname_1101
64427;10588;Herr;FB;Vorname_1102;Nachname_1102;Finanzberater;38032;16587;150,54,52;Organisation von Finanzberater Nachname_1102
62508;22054;Herr;TL;Vorname_1103;Nachname_1103;Teamleiter;118650;95769;150,54,52;Organisation von Teamleiter Nachname_1103
95924;46745;Herr;FB;Vorname_1104;Nachname_1104;Finanzberater;56182;56047;150,54,52;Organisation von Finanzberater Nachname_1104
95349;95325;Herr;FB;Vorname_1105;Nachname_1105;Finanzberater;76841;72918;150,54,52;Organisation von Finanzberater Nachname_1105
81668;81710;Herr;TL;Vorname_1106;Nachname_1106;Teamleiter;111218;104746;150,54,52;Organisation von Teamleiter Nachname_1106
48469;48492;Herr;FB;Vorname_1107;Nachname_1107;Finanzberater;45739;32288;150,54,52;Organisation von Finanzberater Nachname_1107
44587;47294;Herr;FB;Vorname_1108;Nachname_1108;Finanzberater;15329;6659;150,54,52;Organisation von Finanzberater Nachname_1108
35151;35787;Herr;TM;Vorname_1109;Nachname_1109;Teammanager;293059;225048;150,54,52;Organisation von Teammanager Nachname_1109
65543;78425;Herr;FT;Vorname_1110;Nachname_1110;Finanzberater Trainee;21211;16705;150,54,52;Organisation von Finanzberater Trainee Nachname_1110
11045;11195;Herr;TL;Vorname_1111;Nachname_1111;Teamleiter;136127;48362;150,54,52;Organisation von Teamleiter Nachname_1111
70211;57464;Herr;FB;Vorname_1112;Nachname_1112;Finanzberater;8542;8205;150,54,52;Organisation von Finanzberater Nachname_1112
41596;62477;Herr;FT;Vorname_1113;Nachname_1113;Finanzberater Trainee;13355;11527;150,54,52;Organisation von Finanzberater Trainee Nachname_1113
14421;87813;Herr;FB;Vorname_1114;Nachname_1114;Finanzberater;135655;56254;150,54,52;Organisation von Finanzberater Nachname_1114
72299;69633;Herr;FB;Vorname_1115;Nachname_1115;Finanzberater;42729;36973;150,54,52;Organisation von Finanzberater Nachname_1115
96247;93786;Herr;TL;Vorname_1116;Nachname_1116;Teamleiter;104862;147269;0,90,50;Organisation von Teamleiter Nachname_1116
72949;79270;Herr;TL;Vorname_1117;Nachname_1117;Teamleiter;200467;254109;0,90,50;Organisation von Teamleiter Nachname_1117
20848;63054;Herr;TL;Vorname_1118;Nachname_1118;Teamleiter;66668;52411;150,54,52;Organisation von Teamleiter Nachname_1118
36541;31832;Herr;FT;Vorname_1119;Nachname_1119;Finanzberater Trainee;44891;28786;150,54,52;Organisation von Finanzberater Trainee Nachname_1119
75961;76615;Herr;BAA;Vorname_1120;Nachname_1120;Beraterassistent in Ausbildung;19640;9975;150,54,52;Organisation von Beraterassistent in Ausbildung Nachname_1120
66850;14828;Frau;FB;Vorname_1121;Nachname_1121;Finanzberater;80933;73583;150,54,52;Organisation von Finanzberater Nachname_1121
80309;80207;Herr;MG;Vorname_1122;Nachname_1122;Manager;634823;552027;150,54,52;Organisation von Manager Nachname_1122
68241;69025;Herr;FB;Vorname_1123;Nachname_1123;Finanzberater;26928;24148;150,54,52;Organisation von Finanzberater Nachname_1123
92164;79578;Herr;TL;Vorname_1124;Nachname_1124;Teamleiter;36268;43328;0,90,50;Organisation von Teamleiter Nachname_1124
37101;36705;Frau;FB;Vorname_1125;Nachname_1125;Finanzberater;29769;27631;150,54,52;Organisation von Finanzberater Nachname_1125
72379;72530;Herr;FB;Vorname_1126;Nachname_1126;Finanzberater;1151;123;150,54,52;Organisation von Finanzberater Nachname_1126
92164;87973;Herr;TL;Vorname_1127;Nachname_1127;Teamleiter;163678;118275;150,54,52;Organisation von Teamleiter Nachname_1127
87973;66231;Herr;FB;Vorname_1128;Nachname_1128;Finanzberater;40487;28196;150,54,52;Organisation von Finanzberater Nachname_1128
62532;21489;Herr;FB;Vorname_1129;Nachname_1129;Finanzberater;179798;192866;0,90,50;Organisation von Finanzberater Nachname_1129
37027;30667;Frau;FB;Vorname_1130;Nachname_1130;Finanzberater;44396;46097;0,90,50;Organisation von Finanzberater Nachname_1130
96285;57583;Herr;FT;Vorname_1131;Nachname_1131;Finanzberater Trainee;7980;901;150,54,52;Organisation von Finanzberater Trainee Nachname_1131
66823;60884;Herr;TM;Vorname_1132;Nachname_1132;Teammanager;373950;519996;0,90,50;Organisation von Teammanager Nachname_1132
62726;62751;Herr;FB;Vorname_1133;Nachname_1133;Finanzberater;43895;29887;150,54,52;Organisation von Finanzberater Nachname_1133
21580;15105;Herr;MG;Vorname_1134;Nachname_1134;Manager;1335676;1195587;150,54,52;Organisation von Manager Nachname_1134
62707;62902;Frau;FB;Vorname_1135;Nachname_1135;Finanzberater;91390;77712;150,54,52;Organisation von Finanzberater Nachname_1135
20347;62707;Herr;TL;Vorname_1136;Nachname_1136;Teamleiter;365153;293237;150,54,52;Organisation von Teamleiter Nachname_1136
72949;71772;Herr;FB;Vorname_1137;Nachname_1137;Finanzberater;149501;182787;0,90,50;Organisation von Finanzberater Nachname_1137
67021;63073;Herr;FB;Vorname_1138;Nachname_1138;Finanzberater;41410;32476;150,54,52;Organisation von Finanzberater Nachname_1138
21509;22275;Herr;FB;Vorname_1139;Nachname_1139;Finanzberater;20398;19099;150,54,52;Organisation von Finanzberater Nachname_1139
19196;65392;Frau;TL;Vorname_1140;Nachname_1140;Teamleiter;80943;36545;150,54,52;Organisation von Teamleiter Nachname_1140
81737;88490;Herr;FB;Vorname_1141;Nachname_1141;Finanzberater;43578;32531;150,54,52;Organisation von Finanzberater Nachname_1141
13254;78439;Herr;FT;Vorname_1142;Nachname_1142;Finanzberater Trainee;6362;4931;150,54,52;Organisation von Finanzberater Trainee Nachname_1142
35151;36742;Herr;TL;Vorname_1143;Nachname_1143;Teamleiter;93532;129370;0,90,50;Organisation von Teamleiter Nachname_1143
74452;74461;Herr;TM;Vorname_1144;Nachname_1144;Teammanager;358775;234085;150,54,52;Organisation von Teammanager Nachname_1144
63422;50626;Herr;FB;Vorname_1145;Nachname_1145;Finanzberater;50642;61637;0,90,50;Organisation von Finanzberater Nachname_1145
75249;72379;Herr;TL;Vorname_1146;Nachname_1146;Teamleiter;244172;277947;0,90,50;Organisation von Teamleiter Nachname_1146
72379;72696;Frau;FB;Vorname_1147;Nachname_1147;Finanzberater;116637;150290;0,90,50;Organisation von Finanzberater Nachname_1147
17655;17784;Herr;FB;Vorname_1148;Nachname_1148;Finanzberater;330328;281650;150,54,52;Organisation von Finanzberater Nachname_1148
62584;21764;Herr;FB;Vorname_1149;Nachname_1149;Finanzberater;59497;54371;150,54,52;Organisation von Finanzberater Nachname_1149
51400;52765;Herr;BA;Vorname_1150;Nachname_1150;Beraterassistent;1781;1950;0,90,50;Organisation von Beraterassistent Nachname_1150
42350;41230;Herr;TL;Vorname_1151;Nachname_1151;Teamleiter;116731;111429;150,54,52;Organisation von Teamleiter Nachname_1151
42121;42350;Herr;MG;Vorname_1152;Nachname_1152;Manager;859607;645760;150,54,52;Organisation von Manager Nachname_1152
45040;45944;Herr;TM;Vorname_1153;Nachname_1153;Teammanager;389917;165412;150,54,52;Organisation von Teammanager Nachname_1153
45841;45301;Herr;FB;Vorname_1154;Nachname_1154;Finanzberater;59894;42852;150,54,52;Organisation von Finanzberater Nachname_1154
19196;19931;Herr;FB;Vorname_1155;Nachname_1155;Finanzberater;81907;71070;150,54,52;Organisation von Finanzberater Nachname_1155
93928;65801;Frau;FB;Vorname_1156;Nachname_1156;Finanzberater;59994;55303;150,54,52;Organisation von Finanzberater Nachname_1156
36744;31858;Herr;FB;Vorname_1157;Nachname_1157;Finanzberater;90297;74717;150,54,52;Organisation von Finanzberater Nachname_1157
79323;69100;Frau;FB;Vorname_1158;Nachname_1158;Finanzberater;121630;94887;150,54,52;Organisation von Finanzberater Nachname_1158
74360;69102;Herr;TM;Vorname_1159;Nachname_1159;Teammanager;311252;244121;150,54,52;Organisation von Teammanager Nachname_1159
70159;93311;Herr;FB;Vorname_1160;Nachname_1160;Finanzberater;108206;80185;150,54,52;Organisation von Finanzberater Nachname_1160
81712;92935;Frau;FB;Vorname_1161;Nachname_1161;Finanzberater;100259;109681;0,90,50;Organisation von Finanzberater Nachname_1161
86671;78264;Herr;TL;Vorname_1162;Nachname_1162;Teamleiter;28953;51497;0,90,50;Organisation von Teamleiter Nachname_1162
19715;99507;Herr;FB;Vorname_1163;Nachname_1163;Finanzberater;6342;3012;150,54,52;Organisation von Finanzberater Nachname_1163
79472;79791;Herr;FB;Vorname_1164;Nachname_1164;Finanzberater;42140;13046;150,54,52;Organisation von Finanzberater Nachname_1164
13937;16646;Herr;BA;Vorname_1165;Nachname_1165;Beraterassistent;5891;1977;150,54,52;Organisation von Beraterassistent Nachname_1165
16092;22415;Herr;FT;Vorname_1166;Nachname_1166;Finanzberater Trainee;26683;24431;150,54,52;Organisation von Finanzberater Trainee Nachname_1166
74000;69140;Herr;TM;Vorname_1167;Nachname_1167;Teammanager;123512;135009;0,90,50;Organisation von Teammanager Nachname_1167
48352;48596;Herr;TL;Vorname_1168;Nachname_1168;Teamleiter;97793;132016;0,90,50;Organisation von Teamleiter Nachname_1168
98253;52428;Frau;FT;Vorname_1169;Nachname_1169;Finanzberater Trainee;23549;7891;150,54,52;Organisation von Finanzberater Trainee Nachname_1169
45040;61339;Herr;BAVM;Vorname_1170;Nachname_1170;Manager bAV;116375;103159;150,54,52;Organisation von Manager bAV Nachname_1170
94263;60876;Herr;FB;Vorname_1171;Nachname_1171;Finanzberater;327;5;150,54,52;Organisation von Finanzberater Nachname_1171
43016;40237;Herr;TL;Vorname_1172;Nachname_1172;Teamleiter;92970;140272;0,90,50;Organisation von Teamleiter Nachname_1172
37027;31888;Frau;BA;Vorname_1173;Nachname_1173;Beraterassistent;6524;7401;0,90,50;Organisation von Beraterassistent Nachname_1173
11045;11078;Herr;IMM;Vorname_1174;Nachname_1174;Manager I&K;68191;35406;150,54,52;Organisation von Manager I&K Nachname_1174
56798;50527;Herr;FB;Vorname_1175;Nachname_1175;Finanzberater;38641;28235;150,54,52;Organisation von Finanzberater Nachname_1175
46341;47601;Herr;FB;Vorname_1176;Nachname_1176;Finanzberater;80162;79235;150,54,52;Organisation von Finanzberater Nachname_1176
15105;22142;Herr;TL;Vorname_1177;Nachname_1177;Teamleiter;105887;73689;150,54,52;Organisation von Teamleiter Nachname_1177
95490;95283;Herr;FB;Vorname_1178;Nachname_1178;Finanzberater;134181;92563;150,54,52;Organisation von Finanzberater Nachname_1178
19954;52458;Herr;FT;Vorname_1179;Nachname_1179;Finanzberater Trainee;25383;23370;150,54,52;Organisation von Finanzberater Trainee Nachname_1179
20862;21651;Herr;FB;Vorname_1180;Nachname_1180;Finanzberater;38609;24869;150,54,52;Organisation von Finanzberater Nachname_1180
75249;76558;Herr;TL;Vorname_1181;Nachname_1181;Teamleiter;149882;84440;150,54,52;Organisation von Teamleiter Nachname_1181
15940;22327;Herr;FB;Vorname_1182;Nachname_1182;Finanzberater;26447;21227;150,54,52;Organisation von Finanzberater Nachname_1182
16832;40473;Herr;FB;Vorname_1183;Nachname_1183;Finanzberater;7;3;150,54,52;Organisation von Finanzberater Nachname_1183
81668;95763;Herr;FB;Vorname_1184;Nachname_1184;Finanzberater;38621;48509;0,90,50;Organisation von Finanzberater Nachname_1184
49543;94049;Herr;TL;Vorname_1185;Nachname_1185;Teamleiter;75410;48870;150,54,52;Organisation von Teamleiter Nachname_1185
67415;63104;Herr;FB;Vorname_1186;Nachname_1186;Finanzberater;112;387;0,90,50;Organisation von Finanzberater Nachname_1186
36733;36789;Herr;FB;Vorname_1187;Nachname_1187;Finanzberater;22221;23788;0,90,50;Organisation von Finanzberater Nachname_1187
47332;52177;Frau;FB;Vorname_1188;Nachname_1188;Finanzberater;11570;9599;150,54,52;Organisation von Finanzberater Nachname_1188
40571;52367;Frau;FB;Vorname_1189;Nachname_1189;Finanzberater;10779;6805;150,54,52;Organisation von Finanzberater Nachname_1189
72379;71038;Herr;FB;Vorname_1190;Nachname_1190;Finanzberater;89818;78534;150,54,52;Organisation von Finanzberater Nachname_1190
42121;42475;Frau;TM;Vorname_1191;Nachname_1191;Teammanager;183618;98094;150,54,52;Organisation von Teammanager Nachname_1191
42036;14721;Herr;FT;Vorname_1192;Nachname_1192;Finanzberater Trainee;17833;8191;150,54,52;Organisation von Finanzberater Trainee Nachname_1192
79472;80613;Herr;FB;Vorname_1193;Nachname_1193;Finanzberater;48204;35893;150,54,52;Organisation von Finanzberater Nachname_1193
51449;52393;Frau;FT;Vorname_1194;Nachname_1194;Finanzberater Trainee;32724;23943;150,54,52;Organisation von Finanzberater Trainee Nachname_1194
20814;20862;Herr;TL;Vorname_1195;Nachname_1195;Teamleiter;139129;120193;150,54,52;Organisation von Teamleiter Nachname_1195
81674;66811;Herr;FB;Vorname_1196;Nachname_1196;Finanzberater;66292;61351;150,54,52;Organisation von Finanzberater Nachname_1196
72949;79266;Herr;FB;Vorname_1197;Nachname_1197;Finanzberater;15721;10666;150,54,52;Organisation von Finanzberater Nachname_1197
70159;70508;Herr;FB;Vorname_1198;Nachname_1198;Finanzberater;22989;13166;150,54,52;Organisation von Finanzberater Nachname_1198
86797;86762;Herr;FB;Vorname_1199;Nachname_1199;Finanzberater;36896;30524;150,54,52;Organisation von Finanzberater Nachname_1199
62905;22323;Herr;FT;Vorname_1200;Nachname_1200;Finanzberater Trainee;6616;11525;0,90,50;Organisation von Finanzberater Trainee Nachname_1200
95529;51704;Herr;FB;Vorname_1201;Nachname_1201;Finanzberater;21306;34123;0,90,50;Organisation von Finanzberater Nachname_1201
48095;48521;Herr;FB;Vorname_1202;Nachname_1202;Finanzberater;35373;36760;0,90,50;Organisation von Finanzberater Nachname_1202
14539;14560;Herr;FT;Vorname_1203;Nachname_1203;Finanzberater Trainee;47136;21231;150,54,52;Organisation von Finanzberater Trainee Nachname_1203
61637;45063;Herr;FB;Vorname_1204;Nachname_1204;Finanzberater;35383;36241;0,90,50;Organisation von Finanzberater Nachname_1204
50277;50466;Herr;BA;Vorname_1205;Nachname_1205;Beraterassistent;9680;9956;0,90,50;Organisation von Beraterassistent Nachname_1205
62905;22435;Herr;FT;Vorname_1206;Nachname_1206;Finanzberater Trainee;9606;6952;150,54,52;Organisation von Finanzberater Trainee Nachname_1206
36633;36746;Herr;FB;Vorname_1207;Nachname_1207;Finanzberater;54224;37909;150,54,52;Organisation von Finanzberater Nachname_1207
73041;74548;Frau;TL;Vorname_1208;Nachname_1208;Teamleiter;42814;20704;150,54,52;Organisation von Teamleiter Nachname_1208
42350;43588;Herr;FB;Vorname_1209;Nachname_1209;Finanzberater;196568;194455;150,54,52;Organisation von Finanzberater Nachname_1209
43016;16987;Herr;FB;Vorname_1210;Nachname_1210;Finanzberater;110055;49368;150,54,52;Organisation von Finanzberater Nachname_1210
51821;22349;Herr;TL;Vorname_1211;Nachname_1211;Teamleiter;179864;77601;150,54,52;Organisation von Teamleiter Nachname_1211
44631;38250;Frau;FB;Vorname_1212;Nachname_1212;Finanzberater;64746;63049;150,54,52;Organisation von Finanzberater Nachname_1212
40870;45841;Herr;TL;Vorname_1213;Nachname_1213;Teamleiter;200224;128155;150,54,52;Organisation von Teamleiter Nachname_1213
74461;97886;Herr;FB;Vorname_1214;Nachname_1214;Finanzberater;67508;67615;0,90,50;Organisation von Finanzberater Nachname_1214
63399;79654;Frau;FT;Vorname_1215;Nachname_1215;Finanzberater Trainee;57383;34431;150,54,52;Organisation von Finanzberater Trainee Nachname_1215
62584;63051;Herr;TM;Vorname_1216;Nachname_1216;Teammanager;284381;167272;150,54,52;Organisation von Teammanager Nachname_1216
83401;93999;Frau;FB;Vorname_1217;Nachname_1217;Finanzberater;15611;1617;150,54,52;Organisation von Finanzberater Nachname_1217
77010;69190;Frau;FB;Vorname_1218;Nachname_1218;Finanzberater;31603;3075;150,54,52;Organisation von Finanzberater Nachname_1218
36895;36907;Herr;FB;Vorname_1219;Nachname_1219;Finanzberater;30323;29981;150,54,52;Organisation von Finanzberater Nachname_1219
81712;95946;Herr;FB;Vorname_1220;Nachname_1220;Finanzberater;42366;31517;150,54,52;Organisation von Finanzberater Nachname_1220
48095;44999;Herr;FB;Vorname_1221;Nachname_1221;Finanzberater;105844;114049;0,90,50;Organisation von Finanzberater Nachname_1221
60071;60084;Frau;TL;Vorname_1222;Nachname_1222;Teamleiter;41332;37841;150,54,52;Organisation von Teamleiter Nachname_1222
45040;62368;Herr;TM;Vorname_1223;Nachname_1223;Teammanager;616169;631970;0,90,50;Organisation von Teammanager Nachname_1223
86671;86673;Herr;FB;Vorname_1224;Nachname_1224;Finanzberater;54867;53848;150,54,52;Organisation von Finanzberater Nachname_1224
20989;67081;Herr;FB;Vorname_1225;Nachname_1225;Finanzberater;5490;38;150,54,52;Organisation von Finanzberater Nachname_1225
20928;21527;Frau;FB;Vorname_1226;Nachname_1226;Finanzberater;30749;37381;0,90,50;Organisation von Finanzberater Nachname_1226
86696;86520;Herr;FB;Vorname_1227;Nachname_1227;Finanzberater;126174;42648;150,54,52;Organisation von Finanzberater Nachname_1227
36584;31897;Herr;FT;Vorname_1228;Nachname_1228;Finanzberater Trainee;4855;4652;150,54,52;Organisation von Finanzberater Trainee Nachname_1228
43016;43898;Herr;TL;Vorname_1229;Nachname_1229;Teamleiter;119919;91887;150,54,52;Organisation von Teamleiter Nachname_1229
60824;16527;Herr;BAA;Vorname_1230;Nachname_1230;Beraterassistent in Ausbildung;206;4358;0,90,50;Organisation von Beraterassistent in Ausbildung Nachname_1230
12973;13254;Herr;TL;Vorname_1231;Nachname_1231;Teamleiter;152400;191476;0,90,50;Organisation von Teamleiter Nachname_1231
86681;78347;Herr;FB;Vorname_1232;Nachname_1232;Finanzberater;1677;2;150,54,52;Organisation von Finanzberater Nachname_1232
21580;22083;Herr;FB;Vorname_1233;Nachname_1233;Finanzberater;45124;39945;150,54,52;Organisation von Finanzberater Nachname_1233
88455;97515;Herr;TL;Vorname_1234;Nachname_1234;Teamleiter;150951;82040;150,54,52;Organisation von Teamleiter Nachname_1234
41437;17464;Herr;TL;Vorname_1235;Nachname_1235;Teamleiter;167087;124626;150,54,52;Organisation von Teamleiter Nachname_1235
20848;63097;Herr;TL;Vorname_1236;Nachname_1236;Teamleiter;270755;224858;150,54,52;Organisation von Teamleiter Nachname_1236
63097;22334;Herr;BAA;Vorname_1237;Nachname_1237;Beraterassistent in Ausbildung;1031;20;150,54,52;Organisation von Beraterassistent in Ausbildung Nachname_1237
45937;46791;Herr;FB;Vorname_1238;Nachname_1238;Finanzberater;104396;71645;150,54,52;Organisation von Finanzberater Nachname_1238
43023;46626;Herr;TL;Vorname_1239;Nachname_1239;Teamleiter;242692;134792;150,54,52;Organisation von Teamleiter Nachname_1239
72299;51517;Frau;TL;Vorname_1240;Nachname_1240;Teamleiter;6848;2733;150,54,52;Organisation von Teamleiter Nachname_1240
13315;61107;Herr;FB;Vorname_1241;Nachname_1241;Finanzberater;541998;439188;150,54,52;Organisation von Finanzberater Nachname_1241
68241;40608;Herr;TL;Vorname_1242;Nachname_1242;Teamleiter;139484;88683;150,54,52;Organisation von Teamleiter Nachname_1242
63399;90364;Herr;FB;Vorname_1243;Nachname_1243;Finanzberater;240609;210052;150,54,52;Organisation von Finanzberater Nachname_1243
36742;31829;Herr;FT;Vorname_1244;Nachname_1244;Finanzberater Trainee;10071;5057;150,54,52;Organisation von Finanzberater Trainee Nachname_1244
41477;46277;Herr;FB;Vorname_1245;Nachname_1245;Finanzberater;55928;55412;150,54,52;Organisation von Finanzberater Nachname_1245
86679;86737;Herr;FT;Vorname_1246;Nachname_1246;Finanzberater Trainee;37079;19663;150,54,52;Organisation von Finanzberater Trainee Nachname_1246
79073;79554;Frau;FT;Vorname_1247;Nachname_1247;Finanzberater Trainee;56067;53891;150,54,52;Organisation von Finanzberater Trainee Nachname_1247
1081;66401;Herr;TL;Vorname_1248;Nachname_1248;Teamleiter;172506;114820;150,54,52;Organisation von Teamleiter Nachname_1248
36733;32256;Herr;FB;Vorname_1249;Nachname_1249;Finanzberater;3060;3649;0,90,50;Organisation von Finanzberater Nachname_1249
80326;90622;Herr;TM;Vorname_1250;Nachname_1250;Teammanager;320408;234111;150,54,52;Organisation von Teammanager Nachname_1250
99518;43849;Herr;FB;Vorname_1251;Nachname_1251;Finanzberater;25227;4649;150,54,52;Organisation von Finanzberater Nachname_1251
86603;86635;Frau;TM;Vorname_1252;Nachname_1252;Teammanager;1165;7261;0,90,50;Organisation von Teammanager Nachname_1252
86603;86608;Herr;FB;Vorname_1253;Nachname_1253;Finanzberater;68494;52953;150,54,52;Organisation von Finanzberater Nachname_1253
81668;98876;Frau;BA;Vorname_1254;Nachname_1254;Beraterassistent;12;13;0,90,50;Organisation von Beraterassistent Nachname_1254
9044;81668;Herr;MG;Vorname_1255;Nachname_1255;Manager;1445952;1026569;150,54,52;Organisation von Manager Nachname_1255
17542;47063;Frau;TL;Vorname_1256;Nachname_1256;Teamleiter;69470;64481;150,54,52;Organisation von Teamleiter Nachname_1256
50677;51614;Herr;FB;Vorname_1257;Nachname_1257;Finanzberater;34715;33899;150,54,52;Organisation von Finanzberater Nachname_1257
42565;42481;Herr;FB;Vorname_1258;Nachname_1258;Finanzberater;156926;120475;150,54,52;Organisation von Finanzberater Nachname_1258
42050;18864;Herr;FB;Vorname_1259;Nachname_1259;Finanzberater;86861;63347;150,54,52;Organisation von Finanzberater Nachname_1259
80326;95434;Herr;TL;Vorname_1260;Nachname_1260;Teamleiter;83490;68651;150,54,52;Organisation von Teamleiter Nachname_1260
42565;42132;Herr;FB;Vorname_1261;Nachname_1261;Finanzberater;2592;1040;150,54,52;Organisation von Finanzberater Nachname_1261
49612;18703;Herr;FB;Vorname_1262;Nachname_1262;Finanzberater;46774;44639;150,54,52;Organisation von Finanzberater Nachname_1262
60824;14836;Herr;FB;Vorname_1263;Nachname_1263;Finanzberater;39826;21639;150,54,52;Organisation von Finanzberater Nachname_1263
81132;94139;Frau;FB;Vorname_1264;Nachname_1264;Finanzberater;29141;9105;150,54,52;Organisation von Finanzberater Nachname_1264
62922;21865;Herr;FB;Vorname_1265;Nachname_1265;Finanzberater;31035;28818;150,54,52;Organisation von Finanzberater Nachname_1265
42350;83319;Herr;TL;Vorname_1266;Nachname_1266;Teamleiter;55467;57251;0,90,50;Organisation von Teamleiter Nachname_1266
75558;76186;Frau;FB;Vorname_1267;Nachname_1267;Finanzberater;37919;31720;150,54,52;Organisation von Finanzberater Nachname_1267
